ID,point_0,point_1,point_2,point_3,point_4,point_5,point_6,point_7
ck7wu7yfa81vj0a00pe13li7u,40,46,208,76,195,175,17,142
ck7wu8ynu4z0o08137uylfg7p,76,41,188,41,128,162,8,153
ck7wu9rb4835o0a00r3sl9uc1,49,43,49,141,204,141,198,43
ck7wuaganeod60832559s9nlk,35,118,27,203,205,188,205,103
ck7wubibreoyv0832pbjertld,29,121,109,56,155,107,76,172
ck7wuceynf3qq0866nl82ur2t,42,17,163,21,163,206,46,202
ck7wud466f4bs0866vsw2ugy3,209,113,156,209,3,113,55,25
ck7wudrrbacib0981srsve2es,61,33,169,18,169,163,54,177
ck7wuehd252xf0813t0ggwcup,56,88,189,57,207,136,74,160
ck7wuf4cdadfs098127z1d143,30,58,30,144,169,138,162,52
ck7wufufufukq0874i4xzuugo,48,0,170,10,163,199,35,192
ck7wughm8s4lm0758pe4gzuvh,42,127,151,84,187,145,72,187
ck7wugz5n54h90813fztbes8z,45,54,143,43,137,175,39,186
ck7wuhnb454zf0813hok2tk4t,48,54,174,64,160,148,39,134
ck7wuikvyetsg0832id5amozp,49,127,175,161,204,81,77,52
ck7wuivmufwrr08744xiv76hf,39,91,193,53,216,153,62,184
ck7wuk297f8z10866mp5bdyio,20,79,46,168,184,130,159,38
ck7wul04t8awe0a006pw1nwpc,67,118,147,67,187,118,101,176
ck7wuluq3fa660866yyvi6dkn,46,94,82,174,210,118,174,42
ck7wumfzuewg60832xl64t1gw,15,56,9,135,142,147,148,62
ck7wun4f758tm0813ejtclbzg,53,75,171,62,185,127,59,141
ck7wunq1kbk6m0807jpwwkjeq,13,43,49,150,192,106,165,7
ck7wuo5scg0od0874g2eef5a4,53,24,145,14,159,159,66,172
ck7wuozgm8eff0a00azu1i825,112,77,168,100,130,156,74,133
ck7wupr5gsbb20758kamgnup0,86,64,68,150,167,176,180,96
ck7wuqe8ybmig0807c9lky49z,123,10,180,48,118,129,61,86
ck7wur2uvbn8c0807qxl58l35,72,26,64,90,192,122,200,50
ck7wursiqana90981a9m3m8ga,46,57,151,43,179,190,60,211
ck7wuskpof20l0832g9dgv4wt,36,201,170,209,182,22,44,13
ck7wut4x9g5b80874bbnlfojk,35,41,28,118,156,124,156,47
ck7wuteyx8i2t0a002qdyk1ob,25,93,183,80,190,159,25,179
ck7wutqq6g62u0874tfawz0pw,59,33,59,160,144,154,138,33
ck7wuuj46f42w08328vluo3vy,85,63,152,93,110,190,49,160
ck7wuve2kf4yw0832kjxn98tv,96,27,160,66,116,187,52,149
ck7wuwcrn5hq10813vn1uem8g,85,14,185,14,176,162,80,157
ck7wux8so5idh0813svcma00w,18,38,170,38,170,150,18,142
ck7wuxyhm8mrq0a00zzfzvzux,73,85,54,172,191,160,209,73
ck7wuyp0sau8k0981a74k2oze,82,63,159,100,137,158,60,114
ck7wuztvubvoc08079m2w1zjp,66,17,143,24,137,145,54,139
ck7wv0t0mgdfg0874dvhb5gbf,107,40,170,69,101,172,38,138
ck7wv27e45n6n0813ssn3znzv,56,25,173,35,158,206,46,196
ck7wv2qep8rg00a00qc0uxmco,156,66,215,114,121,190,50,137
ck7wv3425ayfg0981wgdxv8s4,41,4,196,19,196,120,33,104
ck7wv3s8sfqry0866e90aaz37,44,180,139,200,187,44,99,24
ck7wv4l298tda0a00v9khkxx7,15,92,127,163,162,92,45,25
ck7wv545dfe9308325o9lo6kk,44,94,144,69,169,129,64,154
ck7wv5zoksqyo075843phivrl,179,49,161,174,99,155,117,37
ck7wv6t40giki0874l9wgklgg,66,143,89,16,164,22,147,160
ck7wv7ghw8vni0a00fqoe5gp1,22,92,58,171,210,135,173,56
ck7wv83arssmd0758sae987pa,46,78,59,163,211,137,191,58
ck7wv8r2lc3k70807urm9eo60,59,10,166,71,130,142,24,76
ck7wv9nsifhwk0832rnjot90x,45,78,162,50,185,125,64,157
ck7wva9toc4zi0807i31l12g5,20,61,116,185,189,134,103,11
ck7wvaynygm5e0874aqzxzd6j,113,26,211,47,155,180,43,159
ck7wvbih9fx4v0866kbogm14x,59,39,177,57,165,128,48,104
ck7wvc5a5gn1008745vuw8egu,67,58,223,78,216,173,47,146
ck7wvcurtgnl90874zqjpzked,11,77,154,48,177,140,34,169
ck7wvdky5fyvx08665vlfsy35,77,74,189,111,141,170,24,127
ck7wveanbb8830981h0btq4jh,64,41,206,95,176,178,30,119
ck7wvf15xb8zj0981nrwcbtip,59,50,214,84,197,175,38,136
ck7wvfnrzgqkl0874nfpqdbkl,80,25,192,49,120,193,8,161
ck7wvgfyi5zps08132ajfj2gv,60,48,149,36,143,183,55,189
ck7wvh8eyfp8t0832qq3uft61,123,22,202,75,109,207,24,154
ck7wvhr6cgs9g0874e9wi2dh9,14,92,66,155,170,87,118,30
ck7wviqog025l0904mp7h3b75,28,32,149,15,187,209,71,222
ck7wvjcblbcp009813628ebzn,46,38,202,75,179,170,19,129
ck7wvk5d9t2wr0758mhpi8etm,69,47,34,210,146,202,163,38
ck7wvkr1cg57g08664pqz5dxi,45,104,164,80,183,156,59,175
ck7wvl9hpgutr0874jecewoev,31,100,41,163,163,149,148,81
ck7wvlwsh04rb0904vtcuxul7,64,81,88,149,195,125,171,57
ck7wvmpmlgw7q0874v1a08il6,41,26,196,60,170,170,3,132
ck7wvndw4cggt0807bpwk7ahl,15,50,15,160,189,164,189,55
ck7wvo3dxfuxg08324nxucpk4,188,145,180,57,32,69,40,161
ck7wvor9n06m20904fhadoi86,6,37,12,155,201,178,201,60
ck7wvphfcgy250874fj4peykr,36,70,74,146,200,102,156,31
ck7wvq8hicigp0807d4vdthq7,0,52,11,180,218,192,212,57
ck7wvqtqwt8ha0758iwhs2trg,12,59,149,65,156,108,6,96
ck7wvrfpit8wy0758se8qhn1m,17,42,13,132,176,144,180,50
ck7wvs623t9gt0758qndmdc5b,27,115,58,172,177,128,142,79
ck7wvsu85bjxd0981pce3tbwp,56,16,74,216,189,216,183,10
ck7wvtdg1ta8i07583x07fxxj,64,47,136,31,184,135,112,151
ck7wvtyr2fzcn0832qi4i07q9,38,31,167,25,183,188,60,199
ck7wvumdtblc70981h2f5hknm,34,39,47,148,176,121,163,26
ck7wvvfge6bzq081367c6mnou,60,58,37,122,164,139,175,76
ck7wvw1d0h3ec0874peszdu8z,65,61,70,165,152,154,147,50
ck7wvwskv6d3w0813mqcj88ha,13,61,23,178,205,141,191,33
ck7wvxq0dbo190981vb6q049r,25,58,18,165,179,176,183,69
ck7wvypaabomh0981a10yzb4i,31,62,24,156,172,167,179,73
ck7wvzcv9gh0i0866a4qz63bt,75,30,56,156,130,168,150,42
ck7ww04oztg0y0758qcq6of3u,82,29,68,196,168,196,182,29
ck7ww0p5e0gxd09048oqvpufw,63,44,159,44,165,199,58,199
ck7ww141jth810758xhlbgb03,50,12,181,1,175,197,39,208
ck7ww1waxgjp70866eadsfu28,65,202,191,202,159,11,29,15
ck7ww2mq3g7ne0832rkg9i79l,71,199,176,212,156,21,51,14
ck7ww3bh5tjcd0758sj253lqr,50,38,144,28,157,178,63,190
ck7ww3zkmhb170874nak6abik,62,39,162,35,148,201,48,215
ck7ww4o5d0ln10904y3ny3awb,44,9,168,9,172,187,56,191
ck7ww5gafbvv90981rb0viey5,183,46,140,180,64,146,107,27
ck7ww689kcxla08072ygly7iu,8,119,127,179,159,102,43,42
ck7ww78l9gcg10832avlqaclt,48,21,139,9,160,158,56,171
ck7ww87zqbyr009814ubzgaxr,194,154,188,68,53,71,56,157
ck7ww8v2e6p3y0813kuwql2ga,201,172,197,71,26,80,30,177
ck7ww9g30hhg30874w0qn0iuu,5,20,5,144,198,169,204,45
ck7wwa4phtr3507582ck4i58y,54,77,42,183,135,177,141,71
ck7wwapqphizc08740y85cusa,20,44,16,153,203,167,203,57
ck7wwbgcg6ruy081391h3t1u8,103,30,174,66,103,166,33,125
ck7wwc0h66sh608131m1xple0,177,184,186,83,1,70,1,166
ck7wwcszctu960758z6ho4v6g,38,90,53,160,187,140,163,70
ck7wwd6u4hls508748yk6y5j2,56,1,176,7,176,205,62,194
ck7wwdwj2gjwt0832i9v2e48n,15,108,29,178,148,157,127,80
ck7wwen43d6zq0807gxz8cmge,61,34,156,29,152,150,61,154
ck7wwf9w1glha083257e035gq,125,44,169,105,74,182,22,113
ck7wwglbzgmqe0832vl6n833d,133,160,182,50,128,30,88,135
ck7wwhac3h0260866mg9fb3b7,66,79,98,191,173,165,136,58
ck7wwiin6ca5o0981jo5aw4e2,27,43,23,160,207,164,207,46
ck7wwj9woh23i0866rgkqpm7z,5,61,1,183,196,187,200,65
ck7wwk13xcbpt09818crpw92y,48,61,210,73,202,175,41,163
ck7wwkt3ucchg0981163k7j48,59,39,143,51,139,183,55,171
ck7wwlf8sh4dt0866h3gjrdgz,53,32,168,26,168,223,48,223
ck7wwlu4wcdqb0981ww4jwpb9,56,25,154,31,154,180,44,168
ck7wwmhiwh5m50866wizvwk1j,30,212,158,217,158,4,24,4
ck7wwne3eh6vh086645pcen6j,63,163,165,155,145,2,43,10
ck7wwnx7q75uy0813gue7mm64,166,201,57,178,57,11,172,28
ck7wwomkj76oj081380tzml5q,91,206,178,187,168,49,78,62
ck7wwpi8n77gy08138v9dvtrf,64,51,157,45,151,207,55,216
ck7wwq9p0hzzf0874p9lrd9h6,176,18,159,187,42,190,52,11
ck7wwr2y1gxzb0832yab85ny3,45,182,118,217,174,77,104,52
ck7wwrzv2gz100832nhazdary,61,33,215,86,191,174,32,124
ck7wwsw6a7b3d0813j6zl7zqo,41,2,172,11,172,217,32,198
ck7wwtmah7bxl08130x9tt78n,177,148,182,54,43,59,38,148
ck7wwucxth1sd0832rxv94wyo,13,91,187,91,210,192,22,192
ck7wwv5p3cort0981gag1taew,0,65,12,188,212,200,206,76
ck7www2redqmo08077daghk0o,8,65,8,168,165,161,165,59
ck7wwwpjguhl70758u5ahnq0o,157,165,165,82,34,71,27,146
ck7wwxlru7hg10813dtp74ahz,105,24,156,76,79,162,23,106
ck7wwy9dvdtrg0807bhdalp04,6,41,14,137,194,155,194,49
ck7wwyuy27its08130s6oni1u,28,68,48,126,173,100,147,48
ck7wwztn4cutj0981wdpbzzd4,49,222,175,222,169,16,37,16
ck7wx0krficmt08744gzis1td,65,85,86,168,143,163,122,80
ck7wx16vdhasl0832ggueadzl,86,14,76,171,176,176,186,18
ck7wx21oddy4b08077lr78pxg,23,88,113,114,94,171,4,146
ck7wx2qnl7msl0813shzmkh51,44,98,78,154,167,115,139,53
ck7wx3l6suph30758rbs3yj3c,15,102,90,156,185,54,110,0
ck7wx4jb8e0m608077rdzknja,8,3,1,126,198,132,205,10
ck7wx5a0qd0rg0981jct8jo6o,25,59,174,64,174,157,20,152
ck7wx80bshhb50832t4jzrp99,53,81,45,183,191,191,199,93
ck7wx8kye7sxz0813ii3p2fjb,63,212,162,217,178,61,89,56
ck7wx99m5hvel0866v927r545,72,63,147,68,143,200,64,196
ck7wx9n3buvp10758ok6km4sr,82,19,200,19,188,172,70,172
ck7wxa3oad56w09811pr91c4l,50,5,64,204,196,204,186,0
ck7wxaxaeimm9087400qok8qm,46,176,154,155,129,2,25,19
ck7wxbl471x9p0904c2c6t5j8,62,32,62,167,147,182,157,47
ck7wxc6bqd7mr0981s92bcidz,47,10,47,214,172,214,182,0
ck7wxcvueuzrb07583wr1xaxg,43,26,163,26,152,210,29,217
ck7wxe05di1di0866mngv44bc,59,32,41,218,156,215,168,35
ck7wxel04is2j08742l6ihmal,85,29,166,56,125,186,39,161
ck7wxf9bt81oq0813esd69e6p,36,42,0,141,193,172,220,69
ck7wxg0emi4980866179dsqpv,54,0,169,18,169,207,47,189
ck7wxgrq983up0813lyt458f2,29,42,200,53,194,165,24,154
ck7wxhdibdfey0981pjd5bdqw,4,81,9,199,217,209,212,92
ck7wxi286860x0813f1xy817e,37,74,177,84,177,172,32,163
ck7wxirqziyfg08740281yuww,25,95,158,164,193,99,68,43
ck7wxjezzizbg0874rgnf8kk7,193,163,207,75,39,70,34,154
ck7wxk2olejui0807kghhrlkd,37,95,54,134,177,117,155,78
ck7wxl19i2axc0904uutfssuj,0,65,0,186,210,196,210,79
ck7wxlr4vic7v0866gp0gaavu,41,109,143,54,174,97,68,160
ck7wxmh4ovco70758mikeqdbx,46,180,150,186,155,16,51,11
ck7wxn6k82cyl090454rtntu7,71,32,148,25,161,128,71,134
ck7wxo2dfdmui0981vsge8mxs,37,14,42,215,174,209,163,8
ck7wxokaz8csm0813df0ukc25,34,70,125,63,125,119,34,133
ck7wxpc36eouy08071ithwkgz,1,90,8,169,131,162,131,82
ck7wxq3ajdos80981mwmmdsb6,24,63,39,163,182,140,171,47
ck7wxqnecdpeb0981pgry8sde,46,44,203,58,194,161,37,143
ck7wxrg7v2h850904y7vdnwyj,32,64,26,159,177,173,180,78
ck7wxsg2sdrbf09815b6kvnat,14,66,10,159,161,166,161,69
ck7wxt653i6fp08329x8ng6pz,68,6,64,158,159,158,159,1
ck7wxthesetin0807u41c6sdg,31,30,123,35,123,188,26,177
ck7wxtzwqdtl309812ykg3x6j,66,33,178,33,172,199,60,193
ck7wxuobfilr80866rnzpyxwf,46,215,173,215,165,13,42,13
ck7wxvbf4vmgw07585mqu9llg,54,200,159,214,159,11,40,4
ck7wxvzeoewq80807ar975454,188,206,194,34,73,21,73,200
ck7wxwr1rjduu0874rvm0ir58,35,0,53,206,172,215,167,0
ck7wxy3x9dyu309815ygjg74y,58,36,181,40,174,216,51,216
ck7wxylrmezup0807xck4qa16,52,221,166,213,183,14,65,18
ck7wxz8028pfy0813xw3q299t,89,25,168,60,115,192,32,148
ck7wxztv2e0nf0981nbzmwvpj,13,62,16,180,205,165,198,52
ck7wy0hij2s6j0904uwdh03hf,59,35,154,29,182,186,82,186
ck7wy13zgjiz90874lr58vy3k,56,91,60,174,196,165,192,82
ck7wy1nen8sa70813dno3c3i6,1,32,7,162,207,174,207,38
ck7wy28yqihlq0832mk9himjh,208,189,208,72,5,50,10,157
ck7wy2sux2vd10904iy5mo56o,164,136,159,37,2,37,2,136
ck7wy3g9de5nj09815ch8slxz,208,172,38,187,43,94,199,80
ck7wy47bnikf50832l5e5jkdp,152,176,161,82,4,69,0,159
ck7wy4ul3vy0j0758m87ypj7s,58,83,179,52,215,101,94,137
ck7wy6e3be9710981l5npaom8,20,69,20,171,190,174,197,77
ck7wy72mdj16k0866ehrqedxk,0,76,20,149,211,116,178,50
ck7wy7mzw90e7081322vnkq92,62,48,155,48,144,196,52,190
ck7wy88doipn60832vp2kprth,106,54,168,85,100,179,31,148
ck7wy8vuxfd6q08070hhxp8tp,20,48,34,132,202,132,181,48
ck7wy9s88irtx0832yzqgz34i,53,60,191,49,197,135,59,140
ck7wyan17efuf09810k1qbj3k,37,89,61,169,189,125,161,45
ck7wybdd1ittf0832wmoq0pqh,27,12,16,132,212,159,223,33
ck7wydnwlw94n0758q40xiekq,23,17,14,136,204,145,209,26
ck7wyegkt99eq08132f1kttmt,219,174,215,39,3,43,10,178
ck7wyf22a3bee0904v5tfce7h,66,26,161,26,157,177,62,173
ck7wyfo1ewc7l0758dkisn23i,69,52,148,65,144,183,60,170
ck7wyg3r9jdp40866lsorj3t7,49,28,172,28,161,204,33,204
ck7wyglctenho0981qnji0owx,43,21,51,189,159,189,155,17
ck7wyhkm2jfby0866012no4wu,50,0,50,204,162,217,175,0
ck7wyigki9eqs081324xzmeya,54,34,59,174,149,169,144,24
ck7wyj4mzk6xb0874nhmekvln,58,9,165,22,159,196,58,183
ck7wyjmcxfqzz0807snersf9r,49,2,49,220,179,214,184,2
ck7wyk7579gx20813snwf5cdx,172,14,164,204,43,204,46,11
ck7wykumajj910866jm551e1k,114,17,187,59,125,183,44,140
ck7wylhxywiw60758ydxdig69,10,60,176,54,182,163,10,169
ck7wymc7oftve0807zwhogyrc,11,71,161,79,161,183,7,179
ck7wyn2ngjl8e0866p1kxl9d2,212,168,207,62,36,62,36,168
ck7wyniiuwkvj0758wsldfxb7,24,50,29,162,202,167,197,55
ck7wyo27ikc2i0874jnkosgo2,222,180,222,53,20,44,24,175
ck7wyoqxxjn1k0866fzcf30qx,126,5,207,49,134,155,49,98
ck7wypk653n7209048wy3ww14,33,47,29,131,173,143,177,59
ck7wyqlqcfy8g08078t2wd1ul,17,56,34,140,191,112,163,34
ck7wyr6zijcax0832s4vby7ec,20,64,20,156,174,156,174,61
ck7wyrn05jctt083253ekiu0o,21,93,21,193,162,176,162,85
ck7wyrzxbjdbp0832pvqsyd1j,94,39,192,39,198,187,99,187
ck7wyssnvje120832a6c0sl1k,71,101,116,82,199,139,148,158
ck7wytusdf1l40981jvygswqa,8,90,69,136,170,59,108,20
ck7wyvhvxkjjg0874tbol8jdu,57,73,218,73,218,176,57,176
ck7wyw9qjjhw60832h9418h0d,20,93,40,179,179,138,150,57
ck7wyx1db9tqo0813sw7bjo39,28,52,24,157,195,161,195,57
ck7wyxn3vg58f08078wjpeg04,5,59,5,185,212,179,212,59
ck7wyy8axjjg408322ymo0ec6,28,40,182,49,179,145,22,136
ck7wyyljujjqa0832i90gn017,96,42,84,163,159,171,167,46
ck7wyz4z4kmlf0874a315oj0h,61,162,138,162,134,46,68,46
ck7wyzg5g3wk00904riw9j5k6,47,10,176,4,171,204,35,204
ck7wz01gawx0307589rk1rtz4,41,15,157,11,171,208,50,213
ck7wz0tw29xa60813j4wr9bey,68,21,173,14,173,192,68,199
ck7wz1ew4jm870832hsr2yf6e,61,197,164,193,168,31,65,35
ck7wz283xkp5f0874hpu8fvyz,56,12,178,20,157,204,47,191
ck7wz2s41jngw083204lkhkrx,37,197,160,197,156,5,32,10
ck7wz3hyzgahe0807lkpwobvk,63,48,169,51,159,203,60,197
ck7wz410ax0fp0758cvthf848,83,19,175,49,131,196,32,166
ck7wz4mk0fbn30981ibw4zlvi,20,54,201,59,190,177,9,171
ck7wz5b6hjq220832c99ccq5e,31,25,180,67,166,161,12,119
ck7wz600ga2cz08138cmkwq4w,32,86,27,181,186,186,186,91
ck7wz6cvzjrbn08324on9n2z4,16,48,21,142,165,142,170,48
ck7wz6zixjrr30832wmpw6r87,22,63,25,162,173,155,170,56
ck7wz7vppa41s08131k8z92ik,28,95,170,160,203,84,72,29
ck7wz8itqk6tk08668thbm7i8,194,149,199,41,7,18,7,125
ck7wz9c1jggem0807vmkwxhhr,66,47,54,128,215,139,215,59
ck7wz9voqfh2i098141m2y73m,55,216,182,208,173,0,47,8
ck7wzaqdva78r0813shhuairm,46,38,46,108,158,115,165,38
ck7wzd5sn4a1c0904emv3upak,56,46,168,40,174,220,62,220
ck7wzdmszaahn0813mjxw88tp,72,27,170,22,181,180,72,186
ck7wzehibk00b0832ku8t49an,76,81,69,132,184,126,184,81
ck7wzf19ekdvv08661qajqlgh,57,70,213,53,218,151,63,168
ck7wzfjqlxcuv07580d9tabop,49,88,57,179,198,171,186,80
ck7wzg3y3gnst08079rdiib1v,21,42,25,163,217,154,212,28
ck7wzgux1k2bi0832mbvx6u2c,9,41,1,167,205,179,213,53
ck7wzhhqjgpij0807ppfbr8lv,13,53,13,168,196,172,196,53
ck7wzi6dogq7j0807j92i5p3q,62,39,171,51,159,215,50,202
ck7wzj3sjxglv075873avx8b9,89,30,75,176,157,172,167,25
ck7wzjj4ufr3q0981j0aqdgbo,72,14,197,20,184,201,60,194
ck7wzka72ahij0813obg6mur5,54,214,173,222,181,34,63,26
ck7wzkyr3l9030874ztrb7yvx,74,71,82,171,144,162,144,59
ck7wzlpgkklgn0866amupd8n7,56,9,60,161,160,153,156,5
ck7wzmhg2fupa09819vst82xc,72,16,176,20,162,184,64,188
ck7wzmutpakk60813bf8uwbzd,45,0,166,8,162,215,50,206
ck7wznsgtfwcc0981aw8bgiy8,166,65,129,164,83,138,116,45
ck7wzo86bkocv0866rmqp1n8t,94,2,210,34,138,210,14,166
ck7wzozz7lds30874a0npljjr,41,79,41,163,180,167,180,79
ck7wzph7vkq280866r1d4msdj,38,44,29,156,206,170,211,58
ck7wzqddsap1j08134aebw1yo,207,158,207,44,18,26,18,141
ck7wzqxjbkehf0832xy0rgoq4,173,150,178,55,29,60,24,150
ck7wzrl874rt80904q9y7eslh,206,165,210,53,38,53,38,169
ck7wzsefnktsl0866b4b8gbm6,54,64,39,190,188,190,173,64
ck7wzt62bkhgm08320rlcv8du,0,37,5,159,214,179,214,62
ck7wztrkmg4e009814nj6dyrm,54,82,63,144,188,140,175,77
ck7wzubuzau8i08131brd9w12,30,5,176,1,189,222,57,222
ck7wzv3uyh62x08077cqq85tb,93,42,77,114,205,130,213,58
ck7wzvilellyr0874rbo16k5b,73,198,185,192,179,15,61,15
ck7wzw72mklb90832peodlbkf,24,89,96,128,130,100,52,67
ck7wzwx0rax7p08138epekk3v,58,64,99,135,160,125,114,54
ck7wzxmit4z620904zr5l5mfx,34,138,112,200,216,75,138,23
ck7wzyc26g9uc0981j38sxa6p,0,77,18,178,169,150,151,54
ck7wzz9vob0an0813ux4p1gsg,222,164,217,27,20,38,20,169
ck7wzzuyhl2rz0866x99lwz33,9,39,13,173,220,173,220,39
ck7x00dvllrf20874q2lwy5hf,10,37,10,161,206,164,209,37
ck7x00zrbhd0z08075yeegzue,58,38,47,199,162,204,168,38
ck7x01vhwhe510807hqw4p4gn,56,26,168,15,157,218,56,223
ck7x02qaqlu840874qq8h8uq3,72,35,161,45,152,171,58,161
ck7x038p6hfyn0807a32rmsil,60,26,67,204,187,204,179,19
ck7x03xhvlvfi0874he43blpw,48,180,147,174,147,25,42,37
ck7x04rdgkv0u083220x0iwne,52,162,147,150,143,6,44,14
ck7x05gsglwwy08748pxosc55,58,197,170,194,174,14,58,18
ck7x05xw4l9hi0866bbbu500z,50,200,162,218,175,17,54,3
ck7x06hfdb8750813u67couse,72,72,187,91,173,223,45,223
ck7x0760zkx8q0832n96epihy,139,27,206,93,117,191,48,121
ck7x07r4nkxrr08329rjex4it,29,56,22,158,190,165,194,59
ck7x08kvq5ax8090441wtbikk,1,41,208,49,212,178,9,174
ck7x09fgc5bj609043sfmhxps,200,180,200,60,9,49,9,163
ck7x09xetm0sr0874l972c80l,216,151,216,54,79,54,79,156
ck7x0aejphma30807r1mr6uwq,211,167,215,59,43,63,43,171
ck7x0b2ioldmu086657hgjpw4,22,98,47,160,190,154,153,98
ck7x0bnewldu10866yhntp3eg,37,69,33,148,168,162,175,79
ck7x0c9tj5cyk09045aw1z7cb,8,133,46,197,179,133,136,80
ck7x0cu78ledm0866qupczh9y,53,182,165,185,177,14,59,8
ck7x0dfjf5dhb0904yu1xgpd5,45,64,52,166,218,173,211,72
ck7x0dqabm2no0874kc4sb3m4,68,205,165,201,165,61,64,61
ck7x0egf2ydq807580zf8f3ah,58,71,53,133,142,133,147,71
ck7x0f028gnt20981aqugu8gl,29,79,145,79,145,153,29,145
ck7x0fixrbd560813ape4citc,47,69,47,140,184,135,179,64
ck7x0g44klfmx0866u7v09fuu,4,57,14,163,177,146,167,37
ck7x0gl9bl2e008323wihzpre,19,63,203,69,191,184,8,178
ck7x0hcjjhp9c08073a2y2ddz,216,172,220,48,8,44,8,172
ck7x0i0knbe9a0813g17pzqzk,2,47,5,172,203,168,199,39
ck7x0inb4beks0813x016w58n,49,31,37,202,149,208,161,31
ck7x0j9iihq0808070ln2vgfp,64,20,187,15,181,216,47,222
ck7x0jpgfbezi0813949rtcg1,87,21,196,31,181,193,66,177
ck7x0k7aagq1l0981ww18i7du,54,188,154,188,151,28,48,31
ck7x0ku8yl4510832a07oz1a1,71,56,76,173,153,168,153,51
ck7x0l9mzgqgt0981gh0rdi0c,59,170,164,166,151,3,37,12
ck7x0m18mli220866rgc00izr,42,208,168,199,154,7,25,16
ck7x0mewk5gxx0904gbhns4ba,42,188,151,188,156,7,42,2
ck7x0necql5a40832txncazv2,195,69,106,12,14,151,99,211
ck7x0o581yhli0758fdv4q2pz,164,207,190,105,37,69,12,166
ck7x0ovybbh5b0813h6jabcut,204,151,209,41,45,46,35,146
ck7x0pcvw5ic00904ibldtddl,4,32,13,162,210,150,204,32
ck7x0ry5qgtcw0981agi28on7,174,156,170,63,22,63,27,156
ck7x0soa2yjk907582ddswzj1,169,165,179,72,28,67,23,155
ck7x0t5dum9210874qbomthoe,206,159,206,54,32,54,37,159
ck7x0u58fhucy08071gianeh3,54,117,132,170,161,127,83,73
ck7x0upm7hul00807xyht6xf3,185,174,193,85,35,77,31,166
ck7x0vctol8j60832fbxm7b51,32,82,59,148,210,102,171,43
ck7x0w2muhv0r08072k0ssp11,78,29,78,165,166,161,161,29
ck7x0wcwsyky10758nqykff0g,35,91,113,43,143,97,59,146
ck7x0wmibl8yc0832akmbaos3,39,179,124,215,172,65,91,36
ck7x0xf5nl9bs08320iy5mrhc,21,75,206,56,216,173,31,192
ck7x0y155lmom0866k1dlh9lw,29,63,38,213,137,204,121,55
ck7x0ynail9s308329nqcjcii,66,109,140,69,215,157,134,198
ck7x0z88shw760807lg45x8g1,17,59,29,167,193,151,181,44
ck7x0zoidhwef0807i4w65j9p,10,47,4,178,223,178,223,47
ck7x10cs45mh109046uxhmelf,23,59,18,174,196,177,204,68
ck7x10ucphwz208073zn8xg9l,13,24,8,153,213,158,213,29
ck7x11eevymy70758800zw6x5,75,8,175,12,170,179,61,175
ck7x1238g5n6n09049p9pzxlv,57,36,155,32,155,190,53,195
ck7x12mjrlbex0832j8tfxfbd,47,7,186,0,186,204,47,211
ck7x139bkynqb0758ucc3qu1f,56,205,172,209,168,22,53,22
ck7x13ym9gxvf0981qmtnzzq3,35,210,155,210,147,18,19,18
ck7x14ocp5od40904cfyzc586,62,179,176,184,162,12,38,8
ck7x15fex5oq109042z5se76g,56,19,53,173,159,167,165,19
ck7x15x89lcq608325s197jht,70,204,184,204,184,14,70,14
ck7x16nhm5pay09049pbr4bb0,46,162,138,191,177,48,85,24
ck7x17i9rlqf908667snttw5q,45,67,213,101,191,218,11,185
ck7x184u9boyj0813urgz666m,21,64,21,165,197,160,191,64
ck7x18svnyq6c0758wd0i3kae,221,178,214,37,3,37,9,171
ck7x19g3slr9n086650bqbrn9,165,129,157,40,9,49,13,142
ck7x1a14o5qs709049t25dlh4,11,61,11,165,181,182,186,78
ck7x1ahqllrt70866eg8q66cr,192,157,187,52,11,52,21,152
ck7x1b5iwyral07585c7ogn8a,188,128,73,174,33,116,147,70
ck7x1cx7klfy60832v9ibheeu,196,173,200,86,30,86,30,173
ck7x1dk2olg7c0832a136p4mv,6,63,132,52,153,101,11,123
ck7x1e4ynh28k0981ryxkq4yw,71,189,155,184,151,35,57,49
ck7x1f20llh6n083242y51dyt,90,123,150,123,155,52,101,57
ck7x1fqeq5tr40904aayvsnlz,65,66,161,56,177,200,76,210
ck7x1gczklv01086639y7l7z5,65,44,169,49,174,117,70,112
ck7x1ibkvml1q0874uqd9hkot,27,70,16,141,157,147,163,76
ck7x1ivuvh5pi09817gp40jnt,0,64,20,161,205,132,175,35
ck7x1juudmlv108747r2s93ii,22,53,30,173,217,160,212,36
ck7x1kht2h6i50981lcduz05g,28,59,23,160,186,156,190,59
ck7x1l0kwh6sl0981saiik9tx,32,51,32,172,216,172,211,60
ck7x1lhewh76p0981re73leef,59,6,181,6,176,199,54,199
ck7x1m01fh7z10981zd538vpr,50,14,39,209,159,221,171,20
ck7x1mjwfbxep0813dwp46zej,57,33,57,167,147,167,142,28
ck7x1naxii8yo0807bydra107,17,200,160,200,172,7,42,1
ck7x1o0nci9d60807g5lfp02x,60,182,158,193,155,33,53,26
ck7x1oomlh9hr0981jyvsrg58,57,204,188,212,157,11,26,11
ck7x1pciimp6p08745x1ujpp3,47,20,39,215,162,223,170,29
ck7x1pzxnhak009815ytry7as,49,203,146,190,156,39,58,42
