ID,Label
ck7p2f0nyco040752n0151unl,"{""points"":[{""geometry"":[{""x"":1511,""y"":1511},{""x"":1375,""y"":1563},{""x"":1457,""y"":1787},{""x"":1598,""y"":1735}]}]}"
ck7p2fe460ci70950q6gocdfj,"{""points"":[{""geometry"":[{""x"":1458,""y"":2099},{""x"":1266,""y"":2279},{""x"":1369,""y"":2409},{""x"":1573,""y"":2221}]}]}"
ck7p2fs49to1k0758j6t8bt4f,"{""points"":[{""geometry"":[{""x"":1527,""y"":1729},{""x"":1320,""y"":1746},{""x"":1314,""y"":2050},{""x"":1519,""y"":2047}]}]}"
ck7p2g6or0d520950debuli63,"{""points"":[{""geometry"":[{""x"":1782,""y"":1413},{""x"":2060,""y"":1435},{""x"":1718,""y"":1721},{""x"":1419,""y"":1679}]}]}"
ck7p2gi9ztomx0758zpgs2jhc,"{""points"":[{""geometry"":[{""x"":1963,""y"":1302},{""x"":1698,""y"":1358},{""x"":1730,""y"":1527},{""x"":2003,""y"":1475}]}]}"
ck7p2h1x4gei70866n1t5161b,"{""points"":[{""geometry"":[{""x"":1909,""y"":2892},{""x"":1719,""y"":2911},{""x"":1775,""y"":3263},{""x"":1971,""y"":3238}]}]}"
ck7p2hgbxcpsn0752x3q2ur7c,"{""points"":[{""geometry"":[{""x"":1187,""y"":2899},{""x"":1116,""y"":3137},{""x"":1263,""y"":3175},{""x"":1328,""y"":2939}]}]}"
ck7p2hwc9gf5y0866rup0gm3p,"{""points"":[{""geometry"":[{""x"":2029,""y"":999},{""x"":2246,""y"":1324},{""x"":1403,""y"":1662},{""x"":1255,""y"":1297}]}]}"
ck7p2i97ztpwa0758vdrosdq7,"{""points"":[{""geometry"":[{""x"":1522,""y"":1607},{""x"":1501,""y"":1857},{""x"":1662,""y"":1868},{""x"":1679,""y"":1624}]}]}"
ck7p2ilo5otf30812w9q35nzv,"{""points"":[{""geometry"":[{""x"":2144,""y"":1539},{""x"":1871,""y"":1654},{""x"":1943,""y"":1834},{""x"":2225,""y"":1714}]}]}"
ck7p2ixbeh7bu08743lwu4mwn,"{""points"":[{""geometry"":[{""x"":1728,""y"":2106},{""x"":1771,""y"":2444},{""x"":1160,""y"":2483},{""x"":1153,""y"":2143}]}]}"
ck7p2jkw4ggu30866a7cmma5b,"{""points"":[{""geometry"":[{""x"":1994,""y"":1342},{""x"":1612,""y"":1563},{""x"":1853,""y"":1699},{""x"":2247,""y"":1451}]}]}"
ck7p2k8w30gn40950ejilvjcv,"{""points"":[{""geometry"":[{""x"":704,""y"":1146},{""x"":387,""y"":1153},{""x"":394,""y"":1348},{""x"":711,""y"":1335}]}]}"
ck7p2knmx0gzk09501j667vnu,"{""points"":[{""geometry"":[{""x"":2230,""y"":1139},{""x"":2247,""y"":1362},{""x"":1895,""y"":1398},{""x"":1874,""y"":1170}]}]}"
ck7p2l0gmcr8x0807j7j9wh1i,"{""points"":[{""geometry"":[{""x"":1536,""y"":1389},{""x"":1120,""y"":1441},{""x"":1174,""y"":2053},{""x"":1626,""y"":2000}]}]}"
ck7p2li7zcrkf0807z7nynpt9,"{""points"":[{""geometry"":[{""x"":2343,""y"":1045},{""x"":1779,""y"":1304},{""x"":1897,""y"":1545},{""x"":2497,""y"":1259}]}]}"
ck7p2m4h10ieh09505btm4jp2,"{""points"":[{""geometry"":[{""x"":1823,""y"":1705},{""x"":1635,""y"":1672},{""x"":1692,""y"":1392},{""x"":1881,""y"":1417}]}]}"
ck7p2mzyhgjty0866kncwm9me,"{""points"":[{""geometry"":[{""x"":2204,""y"":1560},{""x"":2205,""y"":1722},{""x"":1945,""y"":1716},{""x"":1947,""y"":1553}]}]}"
ck7p2p36acu550807xoulbx7j,"{""points"":[{""geometry"":[{""x"":769,""y"":1278},{""x"":1290,""y"":1663},{""x"":979,""y"":1982},{""x"":448,""y"":1567}]}]}"
ck7p2pgltgli70866edcdiscn,"{""points"":[{""geometry"":[{""x"":1577,""y"":887},{""x"":1759,""y"":1009},{""x"":1168,""y"":1287},{""x"":1017,""y"":1132}]}]}"
ck7p2pt4chcw00874dmd05qkn,"{""points"":[{""geometry"":[{""x"":1323,""y"":666},{""x"":1222,""y"":836},{""x"":1472,""y"":1010},{""x"":1580,""y"":846}]}]}"
ck7p2q5h6gm3p08667f4kdcxd,"{""points"":[{""geometry"":[{""x"":983,""y"":2282},{""x"":896,""y"":2470},{""x"":1182,""y"":2594},{""x"":1261,""y"":2406}]}]}"
ck7p2qhtacv7x08070a0r52xp,"{""points"":[{""geometry"":[{""x"":1958,""y"":1467},{""x"":1971,""y"":1666},{""x"":1649,""y"":1682},{""x"":1642,""y"":1483}]}]}"
ck7p2qvljcxl00752hmuuwin9,"{""points"":[{""geometry"":[{""x"":991,""y"":1523},{""x"":331,""y"":1698},{""x"":402,""y"":2072},{""x"":1106,""y"":1882}]}]}"
ck7p2ray0cvs80807pxq51j1q,"{""points"":[{""geometry"":[{""x"":1839,""y"":1508},{""x"":1563,""y"":1523},{""x"":1568,""y"":1696},{""x"":1851,""y"":1685}]}]}"
ck7p2rnhbcy8e0752179bqc5h,"{""points"":[{""geometry"":[{""x"":1623,""y"":999},{""x"":1473,""y"":1162},{""x"":1691,""y"":1384},{""x"":1844,""y"":1239}]}]}"
ck7p2s1vb0mpg0950se9v9hwf,"{""points"":[{""geometry"":[{""x"":2111,""y"":2073},{""x"":1849,""y"":2069},{""x"":1850,""y"":2239},{""x"":2114,""y"":2241}]}]}"
ck7p2slfn7qbp0877ae3sjsaj,"{""points"":[{""geometry"":[{""x"":1228,""y"":1537},{""x"":1384,""y"":1780},{""x"":1230,""y"":1873},{""x"":1071,""y"":1631}]}]}"
ck7p2sx3utyjh0758s9oxzcfh,"{""points"":[{""geometry"":[{""x"":1484,""y"":2115},{""x"":1455,""y"":2435},{""x"":883,""y"":2398},{""x"":939,""y"":2083}]}]}"
ck7p2ta4w7qxe0877i7gvo4ya,"{""points"":[{""geometry"":[{""x"":2306,""y"":1051},{""x"":1939,""y"":1141},{""x"":1986,""y"":1357},{""x"":2358,""y"":1278}]}]}"
ck7p2tps2p2j30812819oobbi,"{""points"":[{""geometry"":[{""x"":1469,""y"":934},{""x"":1556,""y"":1105},{""x"":1295,""y"":1259},{""x"":1204,""y"":1085}]}]}"
ck7p2u3kchga20874kgy3nk29,"{""points"":[{""geometry"":[{""x"":1446,""y"":2689},{""x"":1386,""y"":2900},{""x"":1711,""y"":2994},{""x"":1763,""y"":2781}]}]}"
ck7p2uu0md0w607521d78n709,"{""points"":[{""geometry"":[{""x"":1535,""y"":1550},{""x"":1352,""y"":1881},{""x"":1548,""y"":1984},{""x"":1735,""y"":1657}]}]}"
ck7p2v7pup3qu0812alv04fm3,"{""points"":[{""geometry"":[{""x"":1163,""y"":1868},{""x"":577,""y"":2055},{""x"":670,""y"":2386},{""x"":1285,""y"":2173}]}]}"
ck7p2vliap4350812y83vkmg7,"{""points"":[{""geometry"":[{""x"":1334,""y"":1988},{""x"":726,""y"":2021},{""x"":709,""y"":2362},{""x"":1360,""y"":2322}]}]}"
ck7p2w09xu16a0758n3inr889,"{""points"":[{""geometry"":[{""x"":1704,""y"":1544},{""x"":1544,""y"":1546},{""x"":1551,""y"":1802},{""x"":1711,""y"":1801}]}]}"
ck7p2wg4y7tjm0877uc59vd90,"{""points"":[{""geometry"":[{""x"":1806,""y"":899},{""x"":1785,""y"":1090},{""x"":1491,""y"":1057},{""x"":1513,""y"":873}]}]}"
ck7p2ws2f0qhr0950kbcurms4,"{""points"":[{""geometry"":[{""x"":1146,""y"":2455},{""x"":1122,""y"":2619},{""x"":1401,""y"":2651},{""x"":1437,""y"":2443}]}]}"
ck7p2x6mnhizt0874kt3e69b6,"{""points"":[{""geometry"":[{""x"":1730,""y"":1890},{""x"":1517,""y"":1919},{""x"":1525,""y"":2225},{""x"":1732,""y"":2195}]}]}"
ck7p2xl3ggrpt0866yvwub2z5,"{""points"":[{""geometry"":[{""x"":1585,""y"":1462},{""x"":1014,""y"":1629},{""x"":1023,""y"":1842},{""x"":1647,""y"":1655}]}]}"
ck7p2y11qhjk10874vjm1wwms,"{""points"":[{""geometry"":[{""x"":2109,""y"":1514},{""x"":1834,""y"":1591},{""x"":1884,""y"":1772},{""x"":2160,""y"":1694}]}]}"
ck7p2ydjo0rq70950szsqyqwe,"{""points"":[{""geometry"":[{""x"":1622,""y"":1148},{""x"":1301,""y"":1215},{""x"":1338,""y"":1412},{""x"":1664,""y"":1354}]}]}"
ck7p2yt4a0s7i0950kn6vgzgt,"{""points"":[{""geometry"":[{""x"":1731,""y"":2121},{""x"":1540,""y"":2109},{""x"":1523,""y"":2405},{""x"":1716,""y"":2421}]}]}"
ck7p2z42lhknt0874zppkn35a,"{""points"":[{""geometry"":[{""x"":1437,""y"":2442},{""x"":1346,""y"":2745},{""x"":1535,""y"":2806},{""x"":1628,""y"":2501}]}]}"
ck7p2ztydd2ty0807i8ww5de8,"{""points"":[{""geometry"":[{""x"":2402,""y"":1258},{""x"":1854,""y"":1578},{""x"":2029,""y"":1780},{""x"":2638,""y"":1422}]}]}"
ck7p307ged35y0807d36nactz,"{""points"":[{""geometry"":[{""x"":1578,""y"":1395},{""x"":1444,""y"":1483},{""x"":1580,""y"":1681},{""x"":1705,""y"":1597}]}]}"
ck7p30kzpgudf0866in3yo21j,"{""points"":[{""geometry"":[{""x"":1584,""y"":966},{""x"":1684,""y"":1134},{""x"":1427,""y"":1294},{""x"":1322,""y"":1124}]}]}"
ck7p312nhd3yq0807do771f07,"{""points"":[{""geometry"":[{""x"":2031,""y"":2115},{""x"":1828,""y"":2071},{""x"":1768,""y"":2395},{""x"":1981,""y"":2443}]}]}"
ck7p31h5l7xn60877aplv7uwg,"{""points"":[{""geometry"":[{""x"":2076,""y"":349},{""x"":1762,""y"":841},{""x"":2036,""y"":1063},{""x"":2377,""y"":561}]}]}"
ck7p31twrhn1q0874i8nbiaid,"{""points"":[{""geometry"":[{""x"":2090,""y"":1271},{""x"":1464,""y"":1457},{""x"":1463,""y"":1721},{""x"":2156,""y"":1515}]}]}"
ck7p32dld0v600950ag0gr27d,"{""points"":[{""geometry"":[{""x"":1590,""y"":1288},{""x"":1540,""y"":1534},{""x"":1697,""y"":1565},{""x"":1748,""y"":1315}]}]}"
ck7p32teb0vlw09503qeg2p46,"{""points"":[{""geometry"":[{""x"":1565,""y"":2199},{""x"":1479,""y"":2500},{""x"":1669,""y"":2557},{""x"":1749,""y"":2254}]}]}"
ck7p336j5hoel087476kf9l8z,"{""points"":[{""geometry"":[{""x"":1455,""y"":2393},{""x"":1328,""y"":2730},{""x"":1540,""y"":2804},{""x"":1664,""y"":2472}]}]}"
ck7p33jvw7zmk08779rsgvgkp,"{""points"":[{""geometry"":[{""x"":2402,""y"":1146},{""x"":1722,""y"":1305},{""x"":1726,""y"":1611},{""x"":2477,""y"":1437}]}]}"
ck7p33wu480440877arcqz0aq,"{""points"":[{""geometry"":[{""x"":1542,""y"":1518},{""x"":1404,""y"":1547},{""x"":1460,""y"":1781},{""x"":1600,""y"":1746}]}]}"
ck7p3497w80fu0877ua7jcmle,"{""points"":[{""geometry"":[{""x"":1392,""y"":1518},{""x"":1292,""y"":1635},{""x"":1457,""y"":1766},{""x"":1564,""y"":1641}]}]}"
ck7p34n8jd9ir07522xquce06,"{""points"":[{""geometry"":[{""x"":1497,""y"":1877},{""x"":1334,""y"":2134},{""x"":1512,""y"":2223},{""x"":1671,""y"":1974}]}]}"
ck7p34ytdhq6d08747wrrhfrw,"{""points"":[{""geometry"":[{""x"":1655,""y"":804},{""x"":1079,""y"":1225},{""x"":1431,""y"":1438},{""x"":2014,""y"":970}]}]}"
ck7p35cgo81jz087774p8clv2,"{""points"":[{""geometry"":[{""x"":2273,""y"":1330},{""x"":2074,""y"":1368},{""x"":2132,""y"":1674},{""x"":2337,""y"":1636}]}]}"
ck7p366zwgzlu0866u4hcsthk,"{""points"":[{""geometry"":[{""x"":2451,""y"":1269},{""x"":2260,""y"":1556},{""x"":2438,""y"":1678},{""x"":2633,""y"":1393}]}]}"
ck7p36ockuazi07589gddkjib,"{""points"":[{""geometry"":[{""x"":895,""y"":1373},{""x"":464,""y"":1411},{""x"":454,""y"":2054},{""x"":927,""y"":2013}]}]}"
ck7p37rh5pfa90812wbmxyo73,"{""points"":[{""geometry"":[{""x"":1703,""y"":1198},{""x"":1870,""y"":1440},{""x"":1488,""y"":1601},{""x"":1353,""y"":1322}]}]}"
ck7p38kjj84ba0877ee6wugew,"{""points"":[{""geometry"":[{""x"":1996,""y"":1244},{""x"":1807,""y"":1344},{""x"":2019,""y"":1637},{""x"":2200,""y"":1512}]}]}"
ck7p399w584x00877xnrua42r,"{""points"":[{""geometry"":[{""x"":2027,""y"":1147},{""x"":1936,""y"":1288},{""x"":2149,""y"":1438},{""x"":2238,""y"":1295}]}]}"
ck7p39ps085840877l5rjyzuk,"{""points"":[{""geometry"":[{""x"":1369,""y"":1387},{""x"":957,""y"":1526},{""x"":1170,""y"":2126},{""x"":1611,""y"":1974}]}]}"
ck7p3aez7udxc075898v4txrl,"{""points"":[{""geometry"":[{""x"":1504,""y"":849},{""x"":906,""y"":1137},{""x"":1028,""y"":1367},{""x"":1674,""y"":1049}]}]}"
ck7p3at8qhv3h0874ftvyrvvd,"{""points"":[{""geometry"":[{""x"":2076,""y"":1538},{""x"":2114,""y"":1723},{""x"":1813,""y"":1772},{""x"":1783,""y"":1585}]}]}"
ck7p3b3km86780877osgn1lgn,"{""points"":[{""geometry"":[{""x"":1959,""y"":1518},{""x"":1948,""y"":1699},{""x"":1668,""y"":1678},{""x"":1683,""y"":1487}]}]}"
ck7p3elit88le0877t48akuiu,"{""points"":[{""geometry"":[{""x"":1339,""y"":1755},{""x"":699,""y"":2001},{""x"":853,""y"":2386},{""x"":1513,""y"":2109}]}]}"
ck7p3finruhj10758tnrh80w0,"{""points"":[{""geometry"":[{""x"":1744,""y"":1263},{""x"":1630,""y"":1390},{""x"":1836,""y"":1570},{""x"":1954,""y"":1444}]}]}"
ck7p3fwstdgwb0807bba6rqv5,"{""points"":[{""geometry"":[{""x"":1658,""y"":1073},{""x"":1365,""y"":1041},{""x"":1347,""y"":1240},{""x"":1641,""y"":1259}]}]}"
ck7p3g9njdj510752fouovx2v,"{""points"":[{""geometry"":[{""x"":1709,""y"":2472},{""x"":1435,""y"":2506},{""x"":1453,""y"":2682},{""x"":1735,""y"":2653}]}]}"
ck7p3gmdvuihf075874h9zaig,"{""points"":[{""geometry"":[{""x"":1351,""y"":2206},{""x"":1209,""y"":2216},{""x"":1237,""y"":2452},{""x"":1383,""y"":2448}]}]}"
ck7p3gwy3uite0758akclp5xk,"{""points"":[{""geometry"":[{""x"":1543,""y"":1976},{""x"":962,""y"":1960},{""x"":925,""y"":2288},{""x"":1536,""y"":2298}]}]}"
ck7p3h8mtdk150752lkx2g1tv,"{""points"":[{""geometry"":[{""x"":1972,""y"":1400},{""x"":1668,""y"":1457},{""x"":1699,""y"":1652},{""x"":2009,""y"":1597}]}]}"
ck7p3hjycpnkr08121jqhedoi,"{""points"":[{""geometry"":[{""x"":1668,""y"":974},{""x"":1406,""y"":1085},{""x"":1469,""y"":1244},{""x"":1736,""y"":1165}]}]}"
ck7p3i4z9189h0950hdqwg5ha,"{""points"":[{""geometry"":[{""x"":2147,""y"":2279},{""x"":1869,""y"":2324},{""x"":1920,""y"":2525},{""x"":2207,""y"":2470}]}]}"
ck7p3ixtadlml0752ucicx7no,"{""points"":[{""geometry"":[{""x"":1548,""y"":1528},{""x"":1696,""y"":1696},{""x"":1463,""y"":1947},{""x"":1300,""y"":1774}]}]}"
ck7p3jqanppma0812ao8qr0o0,"{""points"":[{""geometry"":[{""x"":824,""y"":1696},{""x"":358,""y"":2029},{""x"":587,""y"":2266},{""x"":1065,""y"":1905}]}]}"
ck7p3k4l1dl4q0807n8950gcd,"{""points"":[{""geometry"":[{""x"":1649,""y"":1468},{""x"":1514,""y"":1559},{""x"":1671,""y"":1776},{""x"":1805,""y"":1676}]}]}"
ck7p3ki461asq0950i1ldabkz,"{""points"":[{""geometry"":[{""x"":1529,""y"":705},{""x"":1191,""y"":766},{""x"":1231,""y"":974},{""x"":1564,""y"":929}]}]}"
ck7p3kw8mdnnj07523ug76a10,"{""points"":[{""geometry"":[{""x"":1434,""y"":1932},{""x"":1396,""y"":2087},{""x"":1643,""y"":2148},{""x"":1684,""y"":1987}]}]}"
ck7p3l9q81boa095081v7ec3b,"{""points"":[{""geometry"":[{""x"":1788,""y"":656},{""x"":1492,""y"":747},{""x"":1566,""y"":1225},{""x"":1838,""y"":1138}]}]}"
ck7p3lr2bdmp908075t7giigk,"{""points"":[{""geometry"":[{""x"":1233,""y"":1834},{""x"":628,""y"":1799},{""x"":550,""y"":2137},{""x"":1193,""y"":2173}]}]}"
ck7p3m54qunpx0758gm67yygk,"{""points"":[{""geometry"":[{""x"":1154,""y"":1957},{""x"":602,""y"":2162},{""x"":734,""y"":2461},{""x"":1297,""y"":2227}]}]}"
ck7p3mjbnpsm208127614rkik,"{""points"":[{""geometry"":[{""x"":1755,""y"":1231},{""x"":1611,""y"":1363},{""x"":1811,""y"":1597},{""x"":1958,""y"":1462}]}]}"
ck7p3n405psxl0812454xlmt6,"{""points"":[{""geometry"":[{""x"":1564,""y"":642},{""x"":1314,""y"":626},{""x"":1287,""y"":1032},{""x"":1536,""y"":1049}]}]}"
ck7p3ni36do410807p0vchfqb,"{""points"":[{""geometry"":[{""x"":1175,""y"":2385},{""x"":1300,""y"":2562},{""x"":1567,""y"":2370},{""x"":1442,""y"":2203}]}]}"
ck7p3nxznptmm0812208vr7e9,"{""points"":[{""geometry"":[{""x"":1345,""y"":1817},{""x"":1142,""y"":1823},{""x"":1136,""y"":2127},{""x"":1342,""y"":2112}]}]}"
ck7p3o9pmdoqk0807q4bpwx3y,"{""points"":[{""geometry"":[{""x"":1411,""y"":1405},{""x"":829,""y"":1470},{""x"":738,""y"":1655},{""x"":1379,""y"":1595}]}]}"
ck7p3owcq1egp095024irmoyo,"{""points"":[{""geometry"":[{""x"":1480,""y"":1440},{""x"":1394,""y"":1586},{""x"":1610,""y"":1694},{""x"":1686,""y"":1553}]}]}"
ck7p3pb4r1et4095072gz4k7b,"{""points"":[{""geometry"":[{""x"":1611,""y"":1910},{""x"":1414,""y"":1946},{""x"":1474,""y"":2271},{""x"":1679,""y"":2234}]}]}"
ck7p3q3rudqao0807xb2jw6sr,"{""points"":[{""geometry"":[{""x"":1773,""y"":2258},{""x"":1589,""y"":2231},{""x"":1552,""y"":2526},{""x"":1740,""y"":2555}]}]}"
ck7p3qmw4hgd60866rdlq5olb,"{""points"":[{""geometry"":[{""x"":1445,""y"":1492},{""x"":1389,""y"":1828},{""x"":1608,""y"":1876},{""x"":1663,""y"":1522}]}]}"
ck7p3r5uedqvj0807i1ht7ivj,"{""points"":[{""geometry"":[{""x"":2076,""y"":1248},{""x"":2300,""y"":1317},{""x"":1824,""y"":1609},{""x"":1613,""y"":1508}]}]}"
ck7p3ri40i93g0874wl8c6m78,"{""points"":[{""geometry"":[{""x"":1925,""y"":1129},{""x"":1832,""y"":1404},{""x"":2001,""y"":1462},{""x"":2101,""y"":1183}]}]}"
ck7p3rwnvdrgz0807869t6wl8,"{""points"":[{""geometry"":[{""x"":1183,""y"":667},{""x"":969,""y"":669},{""x"":983,""y"":1066},{""x"":1200,""y"":1067}]}]}"
ck7p3sfzqdrz30807qumngt5u,"{""points"":[{""geometry"":[{""x"":1945,""y"":2138},{""x"":1754,""y"":2205},{""x"":1892,""y"":2523},{""x"":2085,""y"":2448}]}]}"
ck7p3sr6h1hii0950lzm69n48,"{""points"":[{""geometry"":[{""x"":1664,""y"":1929},{""x"":1465,""y"":1913},{""x"":1417,""y"":2272},{""x"":1622,""y"":2287}]}]}"
ck7p3t5tpiadx087499nwhm9c,"{""points"":[{""geometry"":[{""x"":1050,""y"":3093},{""x"":677,""y"":3130},{""x"":684,""y"":3377},{""x"":1066,""y"":3343}]}]}"
ck7p3upboibvw08745lyewlfr,"{""points"":[{""geometry"":[{""x"":3881,""y"":1834},{""x"":4030,""y"":2515},{""x"":2958,""y"":2585},{""x"":2810,""y"":1912}]}]}"
ck7p3v76opz8n0812n94lm48d,"{""points"":[{""geometry"":[{""x"":1376,""y"":1995},{""x"":861,""y"":2045},{""x"":860,""y"":2376},{""x"":1392,""y"":2335}]}]}"
ck7p3vx6ldwae0752ecvxmz6r,"{""points"":[{""geometry"":[{""x"":1626,""y"":1895},{""x"":1244,""y"":2061},{""x"":1337,""y"":2292},{""x"":1735,""y"":2124}]}]}"
ck7p3wnynuw020758snt6dbb3,"{""points"":[{""geometry"":[{""x"":1603,""y"":1754},{""x"":1328,""y"":1827},{""x"":1448,""y"":2312},{""x"":1732,""y"":2234}]}]}"
ck7p3xakbuwjs0758y79xq0b7,"{""points"":[{""geometry"":[{""x"":1315,""y"":1689},{""x"":1088,""y"":2133},{""x"":1346,""y"":2274},{""x"":1575,""y"":1833}]}]}"
ck7p3xpq11lms09509mqd1nho,"{""points"":[{""geometry"":[{""x"":1108,""y"":924},{""x"":675,""y"":1929},{""x"":1275,""y"":2184},{""x"":1638,""y"":1218}]}]}"
ck7p3z8ja1mns0950kr0hzmbn,"{""points"":[{""geometry"":[{""x"":2291,""y"":2179},{""x"":2552,""y"":2160},{""x"":2474,""y"":1674},{""x"":2204,""y"":1708}]}]}"
ck7p44o9gii310874jb8n06do,"{""points"":[{""geometry"":[{""x"":1783,""y"":2427},{""x"":1765,""y"":2854},{""x"":1041,""y"":2802},{""x"":1076,""y"":2384}]}]}"
ck7p4d0lk8zad08776baeeu6c,"{""points"":[{""geometry"":[{""x"":1854,""y"":2201},{""x"":1457,""y"":2178},{""x"":1428,""y"":2881},{""x"":1840,""y"":2903}]}]}"
ck7p4e6use7000807lwg18fvn,"{""points"":[{""geometry"":[{""x"":1026,""y"":2412},{""x"":799,""y"":2720},{""x"":1316,""y"":3046},{""x"":1531,""y"":2701}]}]}"
ck7p4eo1m1wz40950o21lipgz,"{""points"":[{""geometry"":[{""x"":3174,""y"":1320},{""x"":2829,""y"":2159},{""x"":3570,""y"":2435},{""x"":3821,""y"":1512}]}]}"
ck7p4f7k9e7ug0807uzpl7zzc,"{""points"":[{""geometry"":[{""x"":3080,""y"":1562},{""x"":2366,""y"":1837},{""x"":2666,""y"":2230},{""x"":3435,""y"":1893}]}]}"
ck7p4fk2diqfw0874i0ev91dj,"{""points"":[{""geometry"":[{""x"":2148,""y"":2642},{""x"":1752,""y"":2927},{""x"":1939,""y"":3199},{""x"":2343,""y"":2899}]}]}"
ck7p4fx91ea6l0752rthfd9rq,"{""points"":[{""geometry"":[{""x"":752,""y"":2311},{""x"":718,""y"":2584},{""x"":1154,""y"":2595},{""x"":1178,""y"":2328}]}]}"
ck7p4gejwhyhp0866xh03k0sq,"{""points"":[{""geometry"":[{""x"":1252,""y"":1591},{""x"":1136,""y"":1860},{""x"":1566,""y"":2048},{""x"":1676,""y"":1752}]}]}"
ck7p4gs1sqe31081209djlkep,"{""points"":[{""geometry"":[{""x"":1581,""y"":1539},{""x"":1026,""y"":1529},{""x"":1034,""y"":1852},{""x"":1577,""y"":1860}]}]}"
ck7p4h35qe9650807gczysr1a,"{""points"":[{""geometry"":[{""x"":1568,""y"":1800},{""x"":1144,""y"":2124},{""x"":1331,""y"":2379},{""x"":1759,""y"":2052}]}]}"
ck7p4hxtnhzmv0866g1pg1zn3,"{""points"":[{""geometry"":[{""x"":1443,""y"":2124},{""x"":926,""y"":2156},{""x"":918,""y"":2466},{""x"":1466,""y"":2428}]}]}"
ck7p4ij8nvb410758pqlsnmq3,"{""points"":[{""geometry"":[{""x"":1037,""y"":1987},{""x"":870,""y"":2514},{""x"":1189,""y"":2598},{""x"":1332,""y"":2069}]}]}"
ck7p4iyhe204k0950003xcryp,"{""points"":[{""geometry"":[{""x"":1264,""y"":1728},{""x"":972,""y"":1681},{""x"":895,""y"":2198},{""x"":1195,""y"":2234}]}]}"
ck7p4j9svvbnd0758bw2ldb9w,"{""points"":[{""geometry"":[{""x"":1402,""y"":1585},{""x"":973,""y"":1535},{""x"":899,""y"":2107},{""x"":1393,""y"":2151}]}]}"
ck7p4jnszqg8908120t9kitn5,"{""points"":[{""geometry"":[{""x"":3358,""y"":1672},{""x"":2493,""y"":1681},{""x"":2652,""y"":2171},{""x"":3602,""y"":2119}]}]}"
ck7p4k2bki1ir08661j1chwfm,"{""points"":[{""geometry"":[{""x"":3262,""y"":1054},{""x"":2825,""y"":1542},{""x"":3395,""y"":1828},{""x"":3782,""y"":1238}]}]}"
ck7p4kmlyqh5r0812p87u1h4k,"{""points"":[{""geometry"":[{""x"":2000,""y"":1768},{""x"":1530,""y"":1904},{""x"":1608,""y"":2203},{""x"":2100,""y"":2064}]}]}"
ck7p4l1ju21ym0950ql0ggf1f,"{""points"":[{""geometry"":[{""x"":2131,""y"":1938},{""x"":1690,""y"":2067},{""x"":1766,""y"":2335},{""x"":2231,""y"":2207}]}]}"
ck7p4ldlfecs408076svl8518,"{""points"":[{""geometry"":[{""x"":1363,""y"":1372},{""x"":1126,""y"":1553},{""x"":1431,""y"":1962},{""x"":1663,""y"":1779}]}]}"
ck7p4lsng96n108779m529s65,"{""points"":[{""geometry"":[{""x"":1735,""y"":2478},{""x"":1215,""y"":2482},{""x"":1195,""y"":3367},{""x"":1766,""y"":3362}]}]}"
ck7p4m5s0ivoq0874qcj5dt2x,"{""points"":[{""geometry"":[{""x"":1317,""y"":2612},{""x"":1102,""y"":2706},{""x"":1256,""y"":3090},{""x"":1476,""y"":2993}]}]}"
ck7p4mw3evejw0758my47xr7j,"{""points"":[{""geometry"":[{""x"":1140,""y"":2328},{""x"":1632,""y"":2301},{""x"":1657,""y"":2615},{""x"":1143,""y"":2659}]}]}"
ck7p4naftiwk40874m9ex31j5,"{""points"":[{""geometry"":[{""x"":854,""y"":1731},{""x"":1137,""y"":1777},{""x"":1035,""y"":2260},{""x"":752,""y"":2211}]}]}"
ck7p4ohwr98nd0877hen6vd14,"{""points"":[{""geometry"":[{""x"":1121,""y"":2252},{""x"":1243,""y"":2562},{""x"":681,""y"":2755},{""x"":578,""y"":2479}]}]}"
ck7p4oxcm256n0950ykobwkm8,"{""points"":[{""geometry"":[{""x"":712,""y"":1375},{""x"":42,""y"":1378},{""x"":0,""y"":1751},{""x"":682,""y"":1745}]}]}"
ck7p4pip7iyb90874jccdwvoh,"{""points"":[{""geometry"":[{""x"":2677,""y"":1711},{""x"":2779,""y"":2260},{""x"":3834,""y"":2150},{""x"":3649,""y"":1600}]}]}"
ck7p4q55uegbx08074xuxekpp,"{""points"":[{""geometry"":[{""x"":3762,""y"":1445},{""x"":2706,""y"":1650},{""x"":2915,""y"":2268},{""x"":4032,""y"":2031}]}]}"
ck7p4qrd4vhn00758pxf9xvqw,"{""points"":[{""geometry"":[{""x"":1969,""y"":2110},{""x"":1376,""y"":2150},{""x"":1416,""y"":2539},{""x"":2029,""y"":2479}]}]}"
ck7p4rfswi6us0866a9yfktsw,"{""points"":[{""geometry"":[{""x"":1619,""y"":1747},{""x"":1254,""y"":1942},{""x"":1624,""y"":2623},{""x"":2001,""y"":2389}]}]}"
ck7p4rtt8qmbu0812vd6s7y6b,"{""points"":[{""geometry"":[{""x"":1344,""y"":2097},{""x"":1278,""y"":2628},{""x"":1584,""y"":2662},{""x"":1643,""y"":2128}]}]}"
ck7p4s97p9b2q08774s7f2g95,"{""points"":[{""geometry"":[{""x"":1836,""y"":2423},{""x"":1510,""y"":2563},{""x"":1807,""y"":3175},{""x"":2165,""y"":3009}]}]}"
